order_id;customer_name;customer_email;phone;order_date;order_amount;product_category;city;status
ORD-2024-001615;john smith;orkpugmcfn@outlook.com;+7 999 123 45 67;2024/02/19;16859,47;home;СПб;Pending
ORD-2024-001082;MARY JOHNSON;qwhjrne@outlook.com;8-999-123-45-67;08.02.2024;13 239,04;Home & Garden;СПб;Cancelled
ORD-2024-000831;elena kozlova;chkrb@yandex.ru;8(999)123-45-67;01-03-2024;1,894,57 руб;Books;Moscow;Cancelled
ORD-2024-000120;Peter Wilson;fzkyz@yandex.ru;79991234567;30-01-2024;18 938,35;ELECTRONICS;Sankt-Petersburg;Cancelled
ORD-2024-000657;john smith;iysnfr@mail.ru;8-999-123-45-67;07.03.2024;28,277,09 руб;Clothing;москва;paid
ORD-2024-001815;MARY JOHNSON;qnhogivk@yandex.ru;8-999-123-45-67;2024-01-23;31800,80;Electronics;СПб;cancelled
ORD-2024-000636;MARY JOHNSON;hblqas@yandex.ru;79991234567;08-02-2024;N/A;books;екатеринбург;paid
ORD-2024-000370;MARY JOHNSON;xskqxtsstg@gmail.com;8(999)123-45-67;22.01.2024;18,669,02 руб;electronics;Новосибирск;Cancelled
ORD-2024-000269;MARY JOHNSON;dvshsphu@outlook.com;79991234567;18-03-2024;25,815,02 руб;Electronics;Новосибирск;Pending
ORD-ORD-2024-000656;elena kozlova;yxcvuf@yandex.ru;+7 999 123 45 67;2024-03-12;35134,04;Electronics;СПб;shipped
ORD-2024-000936;elena kozlova;nhvhize@yandex.ru;8(999)123-45-67;17.02.2024;31,018,29 руб;Books;Yekaterinburg;paid
ORD-2024-000823;Peter Wilson;pourc@mail.ru;+7 999 123 45 67;03.01.2024;34 346,03;sports;екатеринбург;Cancelled
ORD-2024-000867;john smith;bwocxe@mail.ru;;2024/03/11;23 543,34;Clothing;Yekaterinburg;Pending
ORD-2024-000047;;qtsflfilkc@outlook.com;79991234567;17.02.2024;23,976,26 руб;Books;москва;Paid
ORD-2024-001374;Peter Wilson;uzcnw@outlook.com;8(999)123-45-67;24.01.2024;39889,17;clothing;москва;paid
ORD-2024-001672;john smith;dyufwqxwo@mail.ru;8(999)123-45-67;18.03.2024;33,734,59 руб;sports;Новосибирск;cancelled
ORD-2024-000992;  Anna Brown  ;rubixexdow@outlook.com;+7(999)123-45-67;2024-03-10;4 081,51;Electronics;Kazan;pending
ORD-2024-000877;Peter Wilson;plyuirt@outlook.com;;01-03-2024;17,280,55 руб;Electronics;Yekaterinburg;paid
ORD-2024-000774;Peter Wilson;frxgxum@yandex.ru;+7(999)123-45-67;2024-01-15;34 341,87;home;Yekaterinburg;cancelled
ORD-2024-001220;  Anna Brown  ;ckytgpxfp@mail.ru;8(999)123-45-67;29-02-2024;42826,07;home;СПб;cancelled
ORD-2024-000780;Peter Wilson;sakok@mail.ru;8(999)123-45-67;25-02-2024;28833,59;Electronics;Yekaterinburg;Cancelled
ORD-2024-000005;Peter Wilson;znzwasrng@mail.ru;+7(999)123-45-67;;36243,56;Home & Garden;Kazan;Paid
ORD-2024-001004;Peter Wilson;@domain.com;8(999)123-45-67;14-02-2024;29821,65;Clothing;Moscow;PAID
ORD-2024-001645;  Anna Brown  ;user@;+7 999 123 45 67;2024-01-08;11493,04;books;Sankt-Petersburg;pending
ORD-2024-000264;elena kozlova;vssukxdda@mail.ru;79991234567;18-01-2024;30083,61;electronics;Yekaterinburg;Paid
ORD-2024-001165;Peter Wilson;idngtigysh@yandex.ru;+7(999)123-45-67;04.03.2024;37621,29;Clothing;Yekaterinburg;pending
ORD-2024-001745;MARY JOHNSON;gvqtkdl@mail.ru;+7(999)123-45-67;2024/01/25;24 772,06;electronics;екатеринбург;PAID
ORD-2024-000444;elena kozlova;mzgxhrhz@mail.ru;79991234567;2024/01/05;33131,88;Electronics;москва;Pending
ORD-2024-001003;elena kozlova;afizos@gmail.com;8-999-123-45-67;2024-03-15;5318,67;home;Yekaterinburg;Pending
ORD-ORD-2024-001078;MARY JOHNSON;haxhqqtycq@yandex.ru;+7(999)123-45-67;01.02.2024;21 977,04;Electronics;Kazan;Pending
ORD-2024-000838;MARY JOHNSON;vqbmqc@yandex.ru;8-999-123-45-67;;36 644,39;Clothing;Yekaterinburg;Cancelled
ORD-2024-001708;Peter Wilson;jyuzayss@outlook.com;8-999-123-45-67;31-01-2024;33,118,78 руб;electronics;Kazan;Paid
ORD-2024-000305;  Anna Brown  ;loaig@yandex.ru;79991234567;26.03.2024;26,223,50 руб;sports;москва;pending
ORD-2024-001366;john smith;szzmgyu@mail.ru;8(999)123-45-67;11-02-2024;32760,44;home;екатеринбург;Cancelled
ORD-2024-001488;Peter Wilson;gsoodrxd@mail.ru;+7(999)123-45-67;2024-01-21;13 153,14;electronics;Moscow;Paid
ORD-2024-000314;MARY JOHNSON;wnudo@yandex.ru;8-999-123-45-67;;40725,86;ELECTRONICS;Moscow;paid
ORD-2024-000150;Peter Wilson;csbyek@outlook.com;8(999)123-45-67;24-01-2024;30762,24;ELECTRONICS;Новосибирск;shipped
ORD-2024-001149;  Anna Brown  ;inuiczqtn@gmail.com;79991234567;2024/02/14;26,705,66 руб;home;Kazan;Cancelled
ORD-2024-001214;MARY JOHNSON;lelonkfzhp@yandex.ru;+7(999)123-45-67;2024-02-15;29,853,94 руб;Electronics;Novosibirsk;Pending
ORD-2024-000575;elena kozlova;ssfgrze@outlook.com;+7(999)123-45-67;06-01-2024;35295,87;Clothing;Sankt-Petersburg;cancelled
ORD-2024-000051;;tthdml@yandex.ru;+7 999 123 45 67;2024/01/30;N/A;Electronics;СПб;cancelled
ORD-2024-000288;MARY JOHNSON;ubdfagslzy@gmail.com;+7 999 123 45 67;31-03-2024;6 068,30;clothing;Novosibirsk;Pending
ORD-2024-000727;john smith;tjggxvqpe@yandex.ru;8-999-123-45-67;14.01.2024;49273,86;ELECTRONICS;Novosibirsk;pending
ORD-2024-000834;elena kozlova;ntwtjwgvi@outlook.com;8-999-123-45-67;16-01-2024;10229,03;Home & Garden;Sankt-Petersburg;Paid
ORD-2024-001378;elena kozlova;jlapmtzu@yandex.ru;+7(999)123-45-67;2024-01-09;36194,89;sports;Yekaterinburg;pending
ORD-2024-001116;  Anna Brown  ;plpgs@gmail.com;8(999)123-45-67;14.02.2024;5957,74;books;Novosibirsk;shipped
ORD-2024-001167;MARY JOHNSON;fefivdtyao@mail.ru;8-999-123-45-67;28.02.2024;11,892,50 руб;Books;Novosibirsk;paid
ORD-2024-000471;Peter Wilson;fozyjeta@outlook.com;79991234567;2024/01/01;N/A;Clothing;Kazan;paid
ORD-2024-000972;  Anna Brown  ;spseoejlp@outlook.com;+7 999 123 45 67;2024-01-10;16015,66;electronics;Novosibirsk;PAID
ORD-2024-000654;elena kozlova;bgjsbrls@gmail.com;8(999)123-45-67;2024-03-13;N/A;home;Novosibirsk;Pending
ORD-2024-000400;  Anna Brown  ;mnuzlxov@yandex.ru;+7(999)123-45-67;15.03.2024;49325,21;books;Novosibirsk;paid
ORD-2024-000512;john smith;tiezujg@gmail.com;;18-02-2024;42945,91;Books;Yekaterinburg;Pending
ORD-2024-000321;elena kozlova;jxsub@outlook.com;+7(999)123-45-67;21-03-2024;34039,44;Electronics;Yekaterinburg;Cancelled
ORD-2024-000020;elena kozlova;chhiodgs@yandex.ru;+7(999)123-45-67;12-02-2024;10738,30;electronics;Новосибирск;Cancelled
ORD-2024-000685;MARY JOHNSON;fkecliwbh@yandex.ru;8-999-123-45-67;2024/02/11;12603,80;Home & Garden;Kazan;Pending
ORD-2024-000036;;xjzuqdzdzi@gmail.com;+7 999 123 45 67;2024-02-28;20 793,94;Clothing;СПб;cancelled
ORD-2024-000903;john smith;khgkwaxfg@mail.ru;+7 999 123 45 67;;24410,83;home;екатеринбург;Paid
ORD-2024-000828;;oucgw@yandex.ru;8(999)123-45-67;09.02.2024;16,099,88 руб;electronics;екатеринбург;paid
ORD-ORD-2024-001713;MARY JOHNSON;wibhhxxh@yandex.ru;8(999)123-45-67;03.02.2024;24937,42;books;Sankt-Petersburg;paid
ORD-2024-000408;john smith;brjixveaeo@gmail.com;+7(999)123-45-67;14-02-2024;30,199,65 руб;Clothing;Yekaterinburg;Paid
ORD-2024-000921;;qaqkyl@mail.ru;+7 999 123 45 67;2024/03/24;833,01 руб;home;Sankt-Petersburg;Pending
ORD-2024-000538;;user.domain.com;8(999)123-45-67;2024-03-07;16367,38;Books;Kazan;pending
ORD-2024-000759;john smith;bypyfyagz@mail.ru;+7(999)123-45-67;20.02.2024;4517,41;electronics;москва;paid
ORD-2024-001063;;rlbwighbo@yandex.ru;;31.01.2024;12,184,27 руб;clothing;СПб;Paid
ORD-ORD-2024-001200;MARY JOHNSON;vdjqqsve@outlook.com;79991234567;29-03-2024;21,466,25 руб;sports;СПб;Paid
ORD-2024-000246;Peter Wilson;user@;+7 999 123 45 67;11-02-2024;34004,20;Electronics;СПб;pending
ORD-2024-001417;elena kozlova;czqgkdjhh@yandex.ru;8-999-123-45-67;2024-02-27;16,151,91 руб;Home & Garden;СПб;cancelled
ORD-2024-001128;Peter Wilson;yirksc@mail.ru;8(999)123-45-67;31-01-2024;34 004,37;clothing;москва;cancelled
ORD-2024-000785;elena kozlova;ujmpwdgbhl@mail.ru;+7 999 123 45 67;19.01.2024;41,236,55 руб;books;Novosibirsk;Paid
ORD-2024-001663;Peter Wilson;fuyvc@mail.ru;8(999)123-45-67;05-02-2024;7769,69;books;Yekaterinburg;pending
ORD-2024-000490;Peter Wilson;@domain.com;8(999)123-45-67;31-01-2024;7019,02;clothing;Sankt-Petersburg;pending
ORD-2024-000155;elena kozlova;user.domain.com;8-999-123-45-67;2024/01/25;21016,28;home;екатеринбург;shipped
ORD-2024-000962;  Anna Brown  ;qevfgnknwy@outlook.com;;31-01-2024;9430,13;books;екатеринбург;Paid
ORD-2024-000854;elena kozlova;gidfxqfi@yandex.ru;79991234567;2024-01-03;8,393,78 руб;ELECTRONICS;Sankt-Petersburg;cancelled
ORD-2024-001312;  Anna Brown  ;invalid.email;8-999-123-45-67;2024-01-01;14,067,22 руб;Home & Garden;Kazan;paid
ORD-2024-000626;;xscvmsdtvr@yandex.ru;;2024/03/07;36627,64;Books;СПб;pending
ORD-2024-000686;Peter Wilson;wfvhyoggvu@gmail.com;8-999-123-45-67;;28 766,64;sports;екатеринбург;shipped
ORD-2024-001492;;yhneldw@yandex.ru;+7(999)123-45-67;15.02.2024;26444,65;Home & Garden;Novosibirsk;shipped
ORD-2024-000570;;obpfpasp@mail.ru;8(999)123-45-67;22-01-2024;27043,38;Home & Garden;екатеринбург;cancelled
ORD-2024-001816;MARY JOHNSON;user.domain.com;+7 999 123 45 67;2024/01/09;2,351,65 руб;Electronics;екатеринбург;PAID
ORD-2024-000018;MARY JOHNSON;dbzptl@yandex.ru;+7 999 123 45 67;01.02.2024;774,47;Books;Novosibirsk;pending
ORD-2024-000128;MARY JOHNSON;uyqezsyu@yandex.ru;8(999)123-45-67;2024/02/18;N/A;sports;Moscow;Cancelled
ORD-2024-001347;elena kozlova;ugtcmntn@mail.ru;79991234567;2024/01/06;29,587,37 руб;electronics;москва;shipped
ORD-2024-001280;Peter Wilson;tpgrvsovkx@outlook.com;+7(999)123-45-67;2024-03-28;22525,32;sports;москва;Pending
ORD-2024-001457;Peter Wilson;kypkxyhl@mail.ru;+7(999)123-45-67;16-03-2024;24328,63;Electronics;Novosibirsk;paid
ORD-2024-000928;john smith;scxhlpwsi@outlook.com;8-999-123-45-67;25-01-2024;42575,21;Books;Moscow;shipped
ORD-2024-000981;elena kozlova;haiwpe@yandex.ru;+7(999)123-45-67;2024-01-18;33 331,12;clothing;екатеринбург;Pending
ORD-2024-001513;  Anna Brown  ;jhqbgzc@mail.ru;79991234567;2024-01-15;7415,65;clothing;екатеринбург;paid
ORD-2024-000191;Peter Wilson;invalid.email;;2024/01/14;35902,20;home;москва;pending
ORD-2024-001140;john smith;doeoj@outlook.com;8(999)123-45-67;2024/01/29;43184,98;home;Yekaterinburg;paid
ORD-2024-000993;  Anna Brown  ;zfflso@gmail.com;+7 999 123 45 67;2024-03-16;27,405,49 руб;home;Sankt-Petersburg;Paid
ORD-2024-000325;john smith;invalid.email;8(999)123-45-67;07-02-2024;N/A;clothing;Novosibirsk;Pending
ORD-2024-001584;john smith;ijmtptsjwf@mail.ru;8(999)123-45-67;09.01.2024;10295,33;Home & Garden;Sankt-Petersburg;paid
ORD-2024-000607;elena kozlova;vovfy@outlook.com;8-999-123-45-67;2024/03/30;20292,61;sports;Sankt-Petersburg;shipped
ORD-2024-000181;Peter Wilson;gyrxmftwf@yandex.ru;8-999-123-45-67;15.02.2024;6,433,99 руб;home;екатеринбург;paid
ORD-2024-000302;MARY JOHNSON;udlxxynr@gmail.com;+7 999 123 45 67;2024-01-02;16 082,83;electronics;Moscow;PAID
ORD-2024-000497;  Anna Brown  ;afhpgs@outlook.com;+7 999 123 45 67;2024/01/22;29563,20;home;екатеринбург;PAID
ORD-2024-001620;  Anna Brown  ;coonimwnz@yandex.ru;8-999-123-45-67;2024-01-06;16,522,52 руб;Electronics;Yekaterinburg;shipped
ORD-ORD-2024-001633;MARY JOHNSON;@domain.com;8-999-123-45-67;23-03-2024;12765,34;Clothing;Yekaterinburg;cancelled
ORD-2024-001589;john smith;novpribea@yandex.ru;+7(999)123-45-67;2024/01/11;18787,49;Electronics;СПб;Cancelled
ORD-2024-001566;elena kozlova;akuizjrl@mail.ru;8(999)123-45-67;2024-01-28;20318,95;Home & Garden;Yekaterinburg;Paid
ORD-2024-000518;MARY JOHNSON;kzlgltrni@yandex.ru;79991234567;03-03-2024;33566,63;books;Moscow;Cancelled
ORD-2024-000815;john smith;xqnewuaqfj@gmail.com;+7(999)123-45-67;2024/02/07;12977,22;Clothing;СПб;cancelled
ORD-2024-001070;john smith;bxbtrpc@outlook.com;8-999-123-45-67;2024/01/21;26,170,40 руб;home;Moscow;Cancelled
ORD-2024-000477;elena kozlova;cugmacr@yandex.ru;+7 999 123 45 67;2024/03/16;19 206,55;books;Novosibirsk;paid
ORD-2024-000158;elena kozlova;rfteh@mail.ru;8-999-123-45-67;2024/03/29;27288,02;Home & Garden;екатеринбург;pending
ORD-2024-001244;  Anna Brown  ;cllmnv@mail.ru;8-999-123-45-67;24-01-2024;47165,61;sports;екатеринбург;shipped
ORD-2024-001196;elena kozlova;chzqj@gmail.com;8-999-123-45-67;2024/01/31;24 034,09;Books;Novosibirsk;Cancelled
ORD-2024-000017;  Anna Brown  ;yrxqhoahlp@mail.ru;+7 999 123 45 67;27.03.2024;39789,90;Clothing;Sankt-Petersburg;cancelled
ORD-2024-001073;Peter Wilson;kmoboxnrp@gmail.com;+7 999 123 45 67;2024-01-22;10755,48;home;Yekaterinburg;cancelled
ORD-2024-000432;Peter Wilson;esnrgspppv@gmail.com;;21.01.2024;5757,91;clothing;Novosibirsk;Paid
ORD-2024-000547;;dfqobqxyq@mail.ru;8(999)123-45-67;31-01-2024;17584,74;ELECTRONICS;екатеринбург;shipped
ORD-2024-000659;elena kozlova;gegog@mail.ru;8(999)123-45-67;2024-01-06;8 630,15;Home & Garden;СПб;Cancelled
ORD-2024-001554;MARY JOHNSON;kcekxna@yandex.ru;+7 999 123 45 67;2024/01/07;33,540,77 руб;Electronics;Yekaterinburg;Cancelled
ORD-2024-001020;elena kozlova;wbohwrx@yandex.ru;8-999-123-45-67;07-02-2024;49206,32;electronics;москва;Pending
ORD-2024-001651;MARY JOHNSON;cpwgr@mail.ru;+7 999 123 45 67;2024/02/17;4723,22;Clothing;екатеринбург;shipped
ORD-2024-001505;elena kozlova;laqfhmxa@outlook.com;79991234567;2024-01-22;25,270,23 руб;ELECTRONICS;Kazan;Cancelled
ORD-2024-000960;MARY JOHNSON;;8(999)123-45-67;04.01.2024;11785,95;Books;Kazan;cancelled
ORD-2024-001791;MARY JOHNSON;user.domain.com;+7 999 123 45 67;16.03.2024;505,97;sports;СПб;Cancelled
ORD-2024-000284;elena kozlova;@domain.com;8-999-123-45-67;2024-01-16;22040,36;Electronics;Yekaterinburg;pending
ORD-2024-000798;john smith;trbtiulg@yandex.ru;+7 999 123 45 67;25.03.2024;43943,58;home;Новосибирск;shipped
ORD-2024-001555;MARY JOHNSON;ybyckt@outlook.com;8-999-123-45-67;2024/01/19;16,248,61 руб;Home & Garden;Новосибирск;cancelled
ORD-2024-000226;elena kozlova;embfslzoi@yandex.ru;8-999-123-45-67;10-01-2024;30 005,74;Clothing;Sankt-Petersburg;Cancelled
ORD-2024-000027;john smith;ntefmsznhc@yandex.ru;79991234567;;26,939,69 руб;Home & Garden;Novosibirsk;Pending
ORD-2024-001359;elena kozlova;;;2024-02-23;4,433,16 руб;home;Novosibirsk;cancelled
ORD-2024-000438;john smith;qlhwza@gmail.com;+7(999)123-45-67;26-01-2024;37 027,22;ELECTRONICS;СПб;Cancelled
ORD-2024-001302;john smith;xceoxtl@yandex.ru;+7 999 123 45 67;;41060,85;Books;москва;PAID
ORD-2024-001389;john smith;hijnsb@mail.ru;+7 999 123 45 67;16.03.2024;23,241,65 руб;electronics;СПб;pending
ORD-2024-000230;elena kozlova;eppwgn@outlook.com;8(999)123-45-67;2024-01-05;35,391,69 руб;Electronics;екатеринбург;PAID
ORD-2024-000038;john smith;gkreep@outlook.com;8(999)123-45-67;04.03.2024;32076,28;home;екатеринбург;Pending
ORD-2024-000750;MARY JOHNSON;xecneb@yandex.ru;8(999)123-45-67;20.01.2024;15 731,91;electronics;СПб;paid
ORD-2024-001046;Peter Wilson;qqupa@gmail.com;8-999-123-45-67;2024-01-02;19875,54;electronics;москва;Cancelled
ORD-2024-001399;elena kozlova;jhbomypg@outlook.com;+7 999 123 45 67;2024-02-11;15,952,47 руб;Electronics;Yekaterinburg;cancelled
ORD-2024-000470;elena kozlova;jkminnwv@yandex.ru;79991234567;25-02-2024;39553,77;books;Moscow;PAID
ORD-2024-001617;;gdkqw@outlook.com;8-999-123-45-67;2024/02/04;24,597,19 руб;Books;екатеринбург;paid
ORD-2024-000774;Peter Wilson;frxgxum@yandex.ru;+7(999)123-45-67;2024-01-15;34 341,87;home;Yekaterinburg;cancelled
ORD-2024-000688;elena kozlova;tsjneqkbvt@gmail.com;;08.02.2024;32447,64;Electronics;Sankt-Petersburg;shipped
ORD-2024-001756;john smith;wjqdu@gmail.com;+7(999)123-45-67;08-03-2024;30734,89;home;Moscow;paid
ORD-ORD-2024-000640;john smith;avaitvpcey@gmail.com;+7 999 123 45 67;2024/03/09;31 726,88;books;СПб;cancelled
ORD-2024-001636;john smith;lewuypyuq@mail.ru;+7 999 123 45 67;2024-01-05;32554,34;clothing;Sankt-Petersburg;pending
ORD-2024-001219;Peter Wilson;wyqhhmxrw@mail.ru;79991234567;06-01-2024;45,328,52 руб;Books;Kazan;cancelled
ORD-2024-001159;Peter Wilson;kicygb@mail.ru;8(999)123-45-67;01-03-2024;46238,21;Clothing;Yekaterinburg;Pending
ORD-2024-001416;elena kozlova;knvquvfco@gmail.com;+7 999 123 45 67;15-03-2024;36,531,76 руб;Electronics;Новосибирск;cancelled
ORD-2024-001528;MARY JOHNSON;user.domain.com;;27-01-2024;19965,58;home;екатеринбург;PAID
ORD-2024-001583;  Anna Brown  ;user@;79991234567;16-03-2024;46672,49;Books;москва;pending
ORD-2024-001301;Peter Wilson;rjychtvsky@mail.ru;79991234567;28.01.2024;38521,62;books;екатеринбург;PAID
ORD-2024-001738;MARY JOHNSON;;+7 999 123 45 67;2024-01-18;41333,20;Books;Moscow;Pending
ORD-2024-000801;john smith;bowfw@gmail.com;+7(999)123-45-67;2024-01-20;9,058,34 руб;Home & Garden;москва;Paid
ORD-2024-000161;;byqrmojui@yandex.ru;8-999-123-45-67;05.03.2024;27,083,28 руб;clothing;москва;cancelled
ORD-2024-000957;elena kozlova;hljjyrbx@mail.ru;8(999)123-45-67;2024-01-26;37,853,42 руб;Home & Garden;екатеринбург;Cancelled
ORD-2024-001187;MARY JOHNSON;pulgfwyg@outlook.com;+7(999)123-45-67;30.01.2024;35546,94;Electronics;СПб;PAID
ORD-2024-000822;MARY JOHNSON;bnwjrehjc@outlook.com;+7 999 123 45 67;21-01-2024;3732,57;sports;СПб;Pending
ORD-2024-001607;john smith;fkycoezlk@mail.ru;79991234567;2024/01/05;30455,21;electronics;СПб;paid
ORD-2024-000878;elena kozlova;fkvlfbey@yandex.ru;+7 999 123 45 67;10-01-2024;32736,82;Electronics;Novosibirsk;Cancelled
ORD-2024-000914;elena kozlova;bpqldtgivx@mail.ru;+7(999)123-45-67;29-01-2024;37818,01;Clothing;Yekaterinburg;paid
ORD-2024-000153;Peter Wilson;user.domain.com;;2024-03-11;39693,27;Home & Garden;Новосибирск;pending
ORD-2024-001750;  Anna Brown  ;jwngg@mail.ru;+7 999 123 45 67;15.01.2024;11,536,24 руб;electronics;Moscow;shipped
ORD-2024-001694;elena kozlova;njtlo@gmail.com;79991234567;25.02.2024;36817,42;electronics;Kazan;Pending
ORD-2024-000510;MARY JOHNSON;;8(999)123-45-67;06.01.2024;47755,70;clothing;Kazan;pending
ORD-ORD-2024-001136;elena kozlova;bhnvffvev@mail.ru;+7 999 123 45 67;24-02-2024;29,646,71 руб;clothing;СПб;paid
ORD-2024-001251;MARY JOHNSON;laegrve@outlook.com;+7(999)123-45-67;22.01.2024;45,939,23 руб;Books;Kazan;Cancelled
ORD-2024-000164;MARY JOHNSON;vxklkikda@gmail.com;;2024/01/10;5753,71;home;СПб;Cancelled
ORD-2024-000104;MARY JOHNSON;evqwym@yandex.ru;+7 999 123 45 67;05-03-2024;24840,43;sports;Yekaterinburg;paid
ORD-2024-001446;Peter Wilson;egaul@mail.ru;8(999)123-45-67;30.01.2024;N/A;Home & Garden;москва;paid
ORD-2024-001444;elena kozlova;lpilbzhfv@outlook.com;79991234567;26.03.2024;13,304,67 руб;Home & Garden;Kazan;paid
ORD-2024-000587;Peter Wilson;vktbik@yandex.ru;79991234567;18.03.2024;6802,65;ELECTRONICS;екатеринбург;pending
ORD-2024-001140;john smith;doeoj@outlook.com;8(999)123-45-67;2024/01/29;43184,98;home;Yekaterinburg;paid
ORD-2024-001144;Peter Wilson;invalid.email;+7 999 123 45 67;14-03-2024;44115,09;books;Novosibirsk;shipped
ORD-2024-000054;  Anna Brown  ;ajhqzcpj@gmail.com;+7 999 123 45 67;14.03.2024;24,043,64 руб;Electronics;Sankt-Petersburg;cancelled
ORD-2024-000152;Peter Wilson;bqewwwbmg@mail.ru;+7(999)123-45-67;11-03-2024;12132,50;home;москва;shipped
ORD-2024-000404;john smith;jumxq@outlook.com;+7(999)123-45-67;2024/01/29;33104,75;clothing;СПб;paid
ORD-2024-001849;elena kozlova;invalid.email;;26-01-2024;9400,26;sports;Novosibirsk;Pending
ORD-2024-000208;  Anna Brown  ;rcjypqfg@yandex.ru;+7 999 123 45 67;2024/03/18;7022,72;clothing;Kazan;PAID
ORD-2024-001804;john smith;umohdrqt@mail.ru;+7 999 123 45 67;2024/03/18;23,361,17 руб;Books;Novosibirsk;pending
ORD-2024-001123;elena kozlova;myshc@yandex.ru;79991234567;2024-02-29;33,367,51 руб;Clothing;Новосибирск;shipped
ORD-2024-001670;john smith;douwfyekm@mail.ru;+7(999)123-45-67;31.03.2024;17529,68;home;Kazan;Paid
ORD-2024-000009;  Anna Brown  ;lwobz@gmail.com;+7(999)123-45-67;31.01.2024;24327,24;electronics;Kazan;Cancelled
ORD-2024-001015;MARY JOHNSON;rdjewj@mail.ru;8(999)123-45-67;29-01-2024;14,660,32 руб;electronics;Moscow;paid
ORD-2024-001712;  Anna Brown  ;tutigcnm@outlook.com;+7(999)123-45-67;2024-02-08;18770,15;books;Новосибирск;cancelled
ORD-2024-001061;elena kozlova;lhwtv@gmail.com;79991234567;2024/01/08;3 030,36;Books;екатеринбург;pending
ORD-2024-000453;elena kozlova;jlnpychi@outlook.com;79991234567;10.02.2024;2575,75;Books;москва;Pending
ORD-2024-000254;MARY JOHNSON;yakrymkta@yandex.ru;;2024/01/30;17468,23;Home & Garden;Новосибирск;shipped
ORD-2024-001328;Peter Wilson;kkztka@outlook.com;+7 999 123 45 67;18.01.2024;27,706,40 руб;ELECTRONICS;Sankt-Petersburg;PAID
ORD-2024-000897;MARY JOHNSON;xhxfemx@mail.ru;+7 999 123 45 67;05-01-2024;10,817,20 руб;sports;Kazan;paid
ORD-2024-001654;Peter Wilson;bockhtky@yandex.ru;+7(999)123-45-67;2024-02-07;N/A;home;Новосибирск;Paid
ORD-2024-000881;  Anna Brown  ;wloul@yandex.ru;;2024-01-29;37 933,49;sports;Sankt-Petersburg;cancelled
ORD-2024-001798;  Anna Brown  ;klcble@mail.ru;8-999-123-45-67;2024-01-26;37 278,63;electronics;Kazan;cancelled
ORD-2024-000624;  Anna Brown  ;efugh@gmail.com;8(999)123-45-67;2024/03/29;33,066,04 руб;electronics;СПб;Pending
ORD-2024-000346;Peter Wilson;tvuajwtx@yandex.ru;8(999)123-45-67;02-02-2024;22953,35;ELECTRONICS;Yekaterinburg;shipped
ORD-2024-001627;MARY JOHNSON;glaymyyfo@yandex.ru;+7(999)123-45-67;14.03.2024;11,523,39 руб;Books;Moscow;pending
ORD-2024-000263;elena kozlova;vrhrrcp@yandex.ru;+7(999)123-45-67;2024/02/06;20 893,73;Home & Garden;Yekaterinburg;pending
ORD-2024-001322;MARY JOHNSON;dxzrtoi@yandex.ru;79991234567;30.01.2024;23,850,49 руб;Books;СПб;shipped
ORD-2024-001439;  Anna Brown  ;gbiquq@outlook.com;79991234567;16-02-2024;N/A;Home & Garden;СПб;paid
ORD-2024-000151;Peter Wilson;@domain.com;+7(999)123-45-67;27.03.2024;33657,30;Electronics;Yekaterinburg;Cancelled
ORD-2024-000473;;iwhwr@gmail.com;79991234567;10.02.2024;29548,95;Books;Moscow;Cancelled
ORD-2024-000641;elena kozlova;eodrohn@gmail.com;8-999-123-45-67;2024-02-06;23709,28;electronics;Kazan;paid
ORD-2024-000482;john smith;jedirmg@outlook.com;8-999-123-45-67;2024-03-28;4 590,70;electronics;москва;PAID
ORD-2024-001792;MARY JOHNSON;fzyjhfci@gmail.com;;2024/03/11;7509,84;Clothing;екатеринбург;Cancelled
ORD-2024-000551;;icyjt@yandex.ru;79991234567;2024/02/16;41498,60;Electronics;Novosibirsk;PAID
ORD-2024-000929;elena kozlova;pbrds@gmail.com;8(999)123-45-67;2024/03/29;4,403,61 руб;ELECTRONICS;СПб;Cancelled
ORD-2024-000489;Peter Wilson;fsrgawzq@mail.ru;+7(999)123-45-67;2024/03/08;37667,45;sports;москва;PAID
ORD-2024-001727;elena kozlova;oxgfmpbyr@yandex.ru;8-999-123-45-67;2024-02-18;10335,39;Electronics;Новосибирск;pending
ORD-ORD-2024-001172;  Anna Brown  ;wtpmn@gmail.com;8(999)123-45-67;2024/01/05;44843,65;Home & Garden;СПб;Paid
ORD-ORD-2024-000147;john smith;gsfrakcnq@yandex.ru;+7 999 123 45 67;2024-01-14;39345,62;Home & Garden;москва;pending
ORD-2024-001629;  Anna Brown  ;ytrlxdz@mail.ru;+7(999)123-45-67;;27258,69;clothing;Новосибирск;cancelled
ORD-ORD-2024-001835;MARY JOHNSON;hvnhpk@mail.ru;79991234567;2024-02-27;11,637,40 руб;clothing;москва;Pending
ORD-2024-000403;;user.domain.com;+7(999)123-45-67;2024-03-20;25416,40;clothing;Новосибирск;pending
ORD-2024-000955;elena kozlova;idgfkha@mail.ru;+7(999)123-45-67;15-02-2024;N/A;books;Yekaterinburg;shipped
ORD-2024-001787;john smith;cbnlti@yandex.ru;8-999-123-45-67;2024-02-10;26 886,59;electronics;Sankt-Petersburg;Pending
ORD-2024-000660;;user.domain.com;8(999)123-45-67;11.01.2024;17074,63;Electronics;екатеринбург;Cancelled
