customer_id;customer_name;email;phone;country;city;registration_date;customer_segment;birth_date;is_active
3778;Клиент 3778;customer3778@example.com;+79569792053;Россия;Новосибирск;2022-12-31;Премиум;1960-07-26;1
3779;Клиент 3779;customer3779@example.com;+79745788544;Узбекистан;Самара;2024-12-09;Премиум;1999-03-22;1
3780;Клиент 3780;customer3780@example.com;+79055073700;Россия;Москва;2023-08-10;Стандарт;2001-04-05;0
3781;Клиент 3781;customer3781@example.com;+79348040249;Украина;Самара;2024-10-31;Премиум;1992-03-21;1
3782;Клиент 3782;customer3782@example.com;+79635485378;Казахстан;Нижний Новгород;2023-10-16;Экономный;1993-01-20;1
3783;Клиент 3783;customer3783@example.com;+79988256586;Беларусь;Санкт-Петербург;2024-10-25;Экономный;2007-03-03;0
3784;Клиент 3784;customer3784@example.com;+79436743996;Беларусь;Омск;2024-01-30;Экономный;2003-05-24;1
3785;Клиент 3785;customer3785@example.com;+79697142372;Казахстан;Санкт-Петербург;2023-05-10;Премиум;1960-04-17;1
3786;Клиент 3786;customer3786@example.com;+79071614962;Украина;Челябинск;2024-02-11;Экономный;1982-05-09;1
3787;Клиент 3787;customer3787@example.com;+79073034090;Казахстан;Челябинск;2025-02-23;Премиум;1965-09-19;1
3788;Клиент 3788;customer3788@example.com;+79194238710;Украина;Нижний Новгород;2025-01-12;Экономный;1965-09-02;1
3789;Клиент 3789;customer3789@example.com;+79881073669;Россия;Екатеринбург;2024-08-20;Премиум;1969-06-19;1
3790;Клиент 3790;customer3790@example.com;+79203088672;Узбекистан;Новосибирск;2023-09-24;Экономный;1986-06-19;1
3791;Клиент 3791;customer3791@example.com;+79888612922;Украина;Новосибирск;2023-06-04;Экономный;1963-11-23;1
3792;Клиент 3792;customer3792@example.com;+79622369255;Россия;Ростов-на-Дону;2024-10-23;Премиум;1980-05-03;0
3793;Клиент 3793;customer3793@example.com;+79928688118;Украина;Ростов-на-Дону;2025-05-23;Экономный;1967-12-01;1
3794;Клиент 3794;customer3794@example.com;+79659789808;Узбекистан;Екатеринбург;2025-04-26;Экономный;1996-10-27;1
3795;Клиент 3795;customer3795@example.com;+79447619523;Узбекистан;Ростов-на-Дону;2023-08-22;Премиум;1998-04-29;1
3796;Клиент 3796;customer3796@example.com;+79038998700;Беларусь;Новосибирск;2024-10-03;Экономный;1964-01-13;1
3797;Клиент 3797;customer3797@example.com;+79233757527;Россия;Екатеринбург;2022-12-20;Стандарт;1990-09-15;0
3798;Клиент 3798;customer3798@example.com;+79869587945;Россия;Москва;2023-09-26;Премиум;1984-03-04;1
3799;Клиент 3799;customer3799@example.com;+79628765140;Россия;Омск;2025-03-08;Экономный;1979-08-31;0
3800;Клиент 3800;customer3800@example.com;+79557970077;Россия;Москва;2024-07-22;Экономный;1969-11-29;1
3801;Клиент 3801;customer3801@example.com;+79524704304;Россия;Нижний Новгород;2023-01-17;Экономный;1962-08-16;1
3802;Клиент 3802;customer3802@example.com;+79138646344;Беларусь;Санкт-Петербург;2024-10-18;Стандарт;1989-12-20;1
3803;Клиент 3803;customer3803@example.com;+79793367149;Узбекистан;Самара;2023-08-29;Экономный;1975-08-19;1
3804;Клиент 3804;customer3804@example.com;+79501077431;Украина;Самара;2023-05-23;Стандарт;1976-01-26;1
3805;Клиент 3805;customer3805@example.com;+79072480982;Украина;Казань;2023-02-01;Экономный;1978-08-06;0
3806;Клиент 3806;customer3806@example.com;+79836147141;Казахстан;Санкт-Петербург;2023-02-12;Стандарт;2001-05-21;0
3807;Клиент 3807;customer3807@example.com;+79767098039;Россия;Казань;2023-12-20;Экономный;1972-03-12;0
3808;Клиент 3808;customer3808@example.com;+79514962680;Узбекистан;Челябинск;2024-10-16;Премиум;1981-08-10;1
3809;Клиент 3809;customer3809@example.com;+79064895043;Украина;Казань;2025-01-26;Премиум;1990-05-08;1
3810;Клиент 3810;customer3810@example.com;+79922975430;Казахстан;Санкт-Петербург;2024-07-03;Стандарт;2006-03-02;1
3811;Клиент 3811;customer3811@example.com;+79535993242;Узбекистан;Челябинск;2025-06-06;Стандарт;1987-01-26;1
3812;Клиент 3812;customer3812@example.com;+79162844976;Россия;Самара;2022-12-29;Премиум;2005-05-26;1
3813;Клиент 3813;customer3813@example.com;+79197629513;Казахстан;Екатеринбург;2024-09-03;Экономный;1991-12-11;0
3814;Клиент 3814;customer3814@example.com;+79144473691;Беларусь;Москва;2025-07-14;Премиум;1996-10-01;1
3815;Клиент 3815;customer3815@example.com;+79783326265;Беларусь;Ростов-на-Дону;2023-06-17;Экономный;1974-09-06;1
3816;Клиент 3816;customer3816@example.com;+79167678890;Казахстан;Новосибирск;2023-08-27;Экономный;1983-09-08;1
3817;Клиент 3817;customer3817@example.com;+79769905827;Украина;Новосибирск;2023-12-06;Стандарт;1987-12-05;0
3818;Клиент 3818;customer3818@example.com;+79436471880;Узбекистан;Казань;2024-06-29;Премиум;2007-05-03;1
3819;Клиент 3819;customer3819@example.com;+79986682956;Казахстан;Омск;2024-10-25;Экономный;2002-08-15;1
3820;Клиент 3820;customer3820@example.com;+79282560954;Россия;Омск;2024-01-20;Премиум;1980-01-11;1
3821;Клиент 3821;customer3821@example.com;+79995460052;Россия;Ростов-на-Дону;2023-12-11;Экономный;1976-11-26;1
3822;Клиент 3822;customer3822@example.com;+79675707709;Россия;Челябинск;2022-12-06;Стандарт;2004-09-04;0
3823;Клиент 3823;customer3823@example.com;+79897365176;Россия;Новосибирск;2023-08-15;Стандарт;1975-02-15;0
3824;Клиент 3824;customer3824@example.com;+79824073189;Беларусь;Санкт-Петербург;2022-12-26;Стандарт;1999-04-11;1
3825;Клиент 3825;customer3825@example.com;+79138567970;Россия;Ростов-на-Дону;2025-08-04;Стандарт;1989-09-29;1
3826;Клиент 3826;customer3826@example.com;+79281510806;Беларусь;Казань;2023-08-06;Стандарт;1993-11-06;1
3827;Клиент 3827;customer3827@example.com;+79894752284;Узбекистан;Нижний Новгород;2024-01-30;Стандарт;1981-09-19;1
3828;Клиент 3828;customer3828@example.com;+79222558585;Украина;Казань;2022-11-05;Экономный;1981-06-30;0
3829;Клиент 3829;customer3829@example.com;+79989071696;Узбекистан;Омск;2023-06-13;Экономный;2000-04-08;0
3830;Клиент 3830;customer3830@example.com;+79971619837;Украина;Санкт-Петербург;2023-09-03;Премиум;1961-08-04;1
3831;Клиент 3831;customer3831@example.com;+79130178342;Казахстан;Санкт-Петербург;2025-07-27;Премиум;1975-11-30;0
3832;Клиент 3832;customer3832@example.com;+79071166576;Казахстан;Санкт-Петербург;2023-04-13;Премиум;1960-07-26;0
3833;Клиент 3833;customer3833@example.com;+79122607950;Украина;Челябинск;2023-02-04;Стандарт;1982-12-01;1
3834;Клиент 3834;customer3834@example.com;+79808058479;Казахстан;Санкт-Петербург;2025-04-16;Экономный;1971-11-11;1
3835;Клиент 3835;customer3835@example.com;+79752717094;Россия;Казань;2024-06-18;Премиум;1967-09-06;1
3836;Клиент 3836;customer3836@example.com;+79132741649;Украина;Казань;2024-07-13;Стандарт;2007-04-23;1
3837;Клиент 3837;customer3837@example.com;+79676728646;Украина;Нижний Новгород;2023-01-19;Стандарт;1964-01-01;0
3838;Клиент 3838;customer3838@example.com;+79612926166;Украина;Самара;2023-09-14;Экономный;1973-09-24;1
3839;Клиент 3839;customer3839@example.com;+79786142520;Беларусь;Челябинск;2023-02-08;Премиум;1960-10-19;1
3840;Клиент 3840;customer3840@example.com;+79753560338;Казахстан;Новосибирск;2024-07-13;Экономный;1968-10-29;1
3841;Клиент 3841;customer3841@example.com;+79349382151;Узбекистан;Новосибирск;2024-01-11;Стандарт;2002-10-19;1
3842;Клиент 3842;customer3842@example.com;+79707579154;Россия;Москва;2023-06-09;Экономный;2004-10-22;1
3843;Клиент 3843;customer3843@example.com;+79530658490;Казахстан;Екатеринбург;2022-10-10;Стандарт;1968-03-13;1
3844;Клиент 3844;customer3844@example.com;+79508962406;Узбекистан;Ростов-на-Дону;2024-09-03;Премиум;1968-12-11;1
3845;Клиент 3845;customer3845@example.com;+79967356654;Россия;Новосибирск;2024-02-16;Стандарт;1994-12-26;1
3846;Клиент 3846;customer3846@example.com;+79309177583;Украина;Омск;2024-11-14;Стандарт;2003-05-05;1
3847;Клиент 3847;customer3847@example.com;+79753622486;Узбекистан;Новосибирск;2023-02-08;Экономный;1993-10-18;1
3848;Клиент 3848;customer3848@example.com;+79751895509;Россия;Ростов-на-Дону;2024-01-09;Экономный;1997-06-30;1
3849;Клиент 3849;customer3849@example.com;+79544442414;Беларусь;Нижний Новгород;2023-10-26;Премиум;1985-02-09;1
3850;Клиент 3850;customer3850@example.com;+79328853704;Узбекистан;Челябинск;2023-05-22;Премиум;1999-10-16;0
3851;Клиент 3851;customer3851@example.com;+79496783861;Украина;Новосибирск;2025-02-25;Экономный;1997-07-15;1
3852;Клиент 3852;customer3852@example.com;+79362977603;Россия;Новосибирск;2023-05-23;Стандарт;1960-10-22;1
3853;Клиент 3853;customer3853@example.com;+79699243769;Беларусь;Ростов-на-Дону;2023-11-23;Премиум;1961-12-30;1
3854;Клиент 3854;customer3854@example.com;+79646506853;Узбекистан;Москва;2024-01-02;Премиум;2004-06-22;1
3855;Клиент 3855;customer3855@example.com;+79420732232;Украина;Екатеринбург;2024-07-30;Экономный;1979-06-05;0
3856;Клиент 3856;customer3856@example.com;+79876399240;Беларусь;Москва;2025-01-28;Премиум;1990-01-22;1
3857;Клиент 3857;customer3857@example.com;+79904942768;Беларусь;Новосибирск;2023-10-11;Стандарт;1993-06-12;1
3858;Клиент 3858;customer3858@example.com;+79555735862;Узбекистан;Нижний Новгород;2023-06-23;Стандарт;1983-12-06;0
3859;Клиент 3859;customer3859@example.com;+79818559981;Узбекистан;Москва;2023-03-13;Премиум;1977-01-30;1
3860;Клиент 3860;customer3860@example.com;+79523780843;Украина;Челябинск;2023-12-10;Премиум;1982-07-08;1
3861;Клиент 3861;customer3861@example.com;+79473240274;Беларусь;Омск;2025-04-19;Премиум;1998-09-20;1
3862;Клиент 3862;customer3862@example.com;+79194786405;Россия;Самара;2025-06-03;Стандарт;1974-12-20;1
3863;Клиент 3863;customer3863@example.com;+79468967820;Казахстан;Санкт-Петербург;2023-11-26;Экономный;1983-04-27;1
3864;Клиент 3864;customer3864@example.com;+79289696037;Узбекистан;Омск;2024-10-13;Экономный;2006-03-12;1
3865;Клиент 3865;customer3865@example.com;+79630091694;Казахстан;Самара;2025-07-12;Экономный;1974-04-25;1
3866;Клиент 3866;customer3866@example.com;+79314589173;Украина;Казань;2023-12-06;Экономный;1989-05-19;1
3867;Клиент 3867;customer3867@example.com;+79520641830;Беларусь;Санкт-Петербург;2024-12-25;Экономный;1970-05-13;1
3868;Клиент 3868;customer3868@example.com;+79100959724;Казахстан;Екатеринбург;2025-05-21;Стандарт;1997-05-11;1
3869;Клиент 3869;customer3869@example.com;+79155357631;Беларусь;Ростов-на-Дону;2023-10-29;Экономный;2002-08-31;1
3870;Клиент 3870;customer3870@example.com;+79528299457;Россия;Казань;2024-08-27;Премиум;1985-05-23;1
3871;Клиент 3871;customer3871@example.com;+79647900112;Узбекистан;Екатеринбург;2024-07-18;Премиум;1986-03-09;0
3872;Клиент 3872;customer3872@example.com;+79312131887;Россия;Москва;2023-05-16;Экономный;1966-10-28;1
3873;Клиент 3873;customer3873@example.com;+79361079429;Узбекистан;Москва;2022-09-05;Экономный;1991-06-26;1
3874;Клиент 3874;customer3874@example.com;+79696630216;Россия;Санкт-Петербург;2024-07-17;Стандарт;1978-06-07;1
3875;Клиент 3875;customer3875@example.com;+79188393774;Россия;Москва;2022-10-12;Премиум;2006-07-30;1
3876;Клиент 3876;customer3876@example.com;+79228749630;Беларусь;Москва;2025-08-29;Стандарт;1982-10-20;1
3877;Клиент 3877;customer3877@example.com;+79686867785;Россия;Новосибирск;2025-07-29;Премиум;1964-03-29;1
3878;Клиент 3878;customer3878@example.com;+79670339608;Беларусь;Санкт-Петербург;2022-12-08;Стандарт;1960-12-14;1
3879;Клиент 3879;customer3879@example.com;+79811879765;Беларусь;Санкт-Петербург;2023-11-26;Премиум;1996-07-16;1
3880;Клиент 3880;customer3880@example.com;+79692054436;Беларусь;Ростов-на-Дону;2024-09-16;Премиум;1972-06-03;1
3881;Клиент 3881;customer3881@example.com;+79598432555;Казахстан;Новосибирск;2023-03-17;Экономный;1993-06-14;1
3882;Клиент 3882;customer3882@example.com;+79942764366;Казахстан;Челябинск;2023-03-10;Экономный;1986-09-17;0
3883;Клиент 3883;customer3883@example.com;+79463332311;Беларусь;Омск;2025-06-04;Премиум;1977-02-08;0
3884;Клиент 3884;customer3884@example.com;+79202860477;Украина;Челябинск;2025-02-22;Стандарт;1961-09-01;0
3885;Клиент 3885;customer3885@example.com;+79057244995;Украина;Ростов-на-Дону;2024-03-03;Стандарт;1979-12-05;1
3886;Клиент 3886;customer3886@example.com;+79576191063;Россия;Нижний Новгород;2024-09-05;Экономный;1980-05-25;1
3887;Клиент 3887;customer3887@example.com;+79040040004;Украина;Ростов-на-Дону;2023-08-16;Премиум;2000-06-03;0
3888;Клиент 3888;customer3888@example.com;+79885138367;Россия;Ростов-на-Дону;2024-10-31;Премиум;1971-12-30;1
3889;Клиент 3889;customer3889@example.com;+79302211856;Узбекистан;Нижний Новгород;2024-09-17;Премиум;1967-05-22;1
3890;Клиент 3890;customer3890@example.com;+79251803181;Узбекистан;Челябинск;2023-09-14;Экономный;1996-07-22;1
3891;Клиент 3891;customer3891@example.com;+79125148791;Россия;Ростов-на-Дону;2024-11-16;Премиум;2000-08-26;1
3892;Клиент 3892;customer3892@example.com;+79561475808;Казахстан;Казань;2022-09-15;Премиум;1994-08-28;1
3893;Клиент 3893;customer3893@example.com;+79801563038;Узбекистан;Самара;2023-07-21;Стандарт;1975-11-07;1
3894;Клиент 3894;customer3894@example.com;+79685646160;Узбекистан;Челябинск;2023-08-03;Стандарт;2006-02-11;0
3895;Клиент 3895;customer3895@example.com;+79889428923;Россия;Екатеринбург;2025-09-03;Премиум;1978-10-30;1
3896;Клиент 3896;customer3896@example.com;+79834042887;Россия;Нижний Новгород;2025-08-04;Экономный;1999-11-02;0
3897;Клиент 3897;customer3897@example.com;+79379183584;Россия;Москва;2024-07-17;Стандарт;1988-12-29;0
3898;Клиент 3898;customer3898@example.com;+79223751059;Украина;Челябинск;2024-03-28;Экономный;2000-11-30;1
3899;Клиент 3899;customer3899@example.com;+79321352408;Беларусь;Омск;2024-11-25;Экономный;2006-11-10;1
3900;Клиент 3900;customer3900@example.com;+79480821372;Узбекистан;Москва;2025-07-05;Премиум;1977-04-05;1
3901;Клиент 3901;customer3901@example.com;+79177070326;Беларусь;Санкт-Петербург;2025-05-14;Стандарт;2003-11-26;1
3902;Клиент 3902;customer3902@example.com;+79262557194;Казахстан;Екатеринбург;2025-01-19;Премиум;1991-12-01;0
3903;Клиент 3903;customer3903@example.com;+79657132387;Беларусь;Челябинск;2024-02-14;Экономный;1960-04-07;1
3904;Клиент 3904;customer3904@example.com;+79609492327;Россия;Челябинск;2024-02-05;Стандарт;1986-10-09;1
3905;Клиент 3905;customer3905@example.com;+79658688334;Узбекистан;Омск;2024-06-21;Стандарт;1961-07-13;1
3906;Клиент 3906;customer3906@example.com;+79173680335;Беларусь;Самара;2025-08-20;Премиум;1976-05-25;0
3907;Клиент 3907;customer3907@example.com;+79334092453;Украина;Казань;2024-06-08;Стандарт;1987-09-01;1
3908;Клиент 3908;customer3908@example.com;+79595024031;Украина;Новосибирск;2024-09-21;Экономный;1989-06-02;1
3909;Клиент 3909;customer3909@example.com;+79742438867;Россия;Омск;2024-03-26;Экономный;1998-10-28;1
3910;Клиент 3910;customer3910@example.com;+79398281633;Узбекистан;Екатеринбург;2024-07-28;Экономный;1962-07-13;1
3911;Клиент 3911;customer3911@example.com;+79904669117;Украина;Санкт-Петербург;2023-05-28;Стандарт;1960-09-20;1
3912;Клиент 3912;customer3912@example.com;+79175132040;Казахстан;Нижний Новгород;2023-09-07;Экономный;1960-12-28;1
3913;Клиент 3913;customer3913@example.com;+79969023200;Украина;Екатеринбург;2025-07-17;Премиум;1978-06-18;1
3914;Клиент 3914;customer3914@example.com;+79628355453;Украина;Нижний Новгород;2024-06-05;Экономный;1987-08-06;1
3915;Клиент 3915;customer3915@example.com;+79023786427;Украина;Екатеринбург;2023-05-17;Премиум;1970-01-03;1
3916;Клиент 3916;customer3916@example.com;+79174322472;Россия;Самара;2025-07-10;Премиум;1971-08-28;0
3917;Клиент 3917;customer3917@example.com;+79921926978;Россия;Ростов-на-Дону;2023-08-09;Экономный;1996-08-29;1
3918;Клиент 3918;customer3918@example.com;+79497545240;Россия;Екатеринбург;2025-08-13;Стандарт;1969-07-24;1
3919;Клиент 3919;customer3919@example.com;+79566067299;Казахстан;Ростов-на-Дону;2023-07-16;Стандарт;1984-06-15;0
3920;Клиент 3920;customer3920@example.com;+79021406606;Беларусь;Москва;2022-11-18;Стандарт;2005-07-25;1
3921;Клиент 3921;customer3921@example.com;+79924988343;Россия;Санкт-Петербург;2023-05-14;Стандарт;1974-01-10;1
3922;Клиент 3922;customer3922@example.com;+79156403473;Украина;Самара;2022-11-10;Премиум;1983-07-24;1
3923;Клиент 3923;customer3923@example.com;+79780479426;Узбекистан;Москва;2024-01-06;Премиум;1966-11-14;1
3924;Клиент 3924;customer3924@example.com;+79614356332;Узбекистан;Санкт-Петербург;2024-02-21;Премиум;1990-01-21;0
3925;Клиент 3925;customer3925@example.com;+79784864219;Беларусь;Москва;2024-05-11;Экономный;1975-11-11;0
3926;Клиент 3926;customer3926@example.com;+79522142986;Казахстан;Екатеринбург;2024-09-14;Экономный;1979-08-02;1
3927;Клиент 3927;customer3927@example.com;+79523680107;Россия;Новосибирск;2023-10-11;Премиум;1992-09-29;1
3928;Клиент 3928;customer3928@example.com;+79048039365;Россия;Омск;2023-03-26;Стандарт;1994-08-02;0
3929;Клиент 3929;customer3929@example.com;+79457489187;Украина;Екатеринбург;2025-01-22;Премиум;1967-10-24;1
3930;Клиент 3930;customer3930@example.com;+79637316055;Узбекистан;Омск;2022-12-29;Экономный;1995-04-05;0
3931;Клиент 3931;customer3931@example.com;+79525292183;Узбекистан;Новосибирск;2023-12-17;Стандарт;1982-12-05;0
3932;Клиент 3932;customer3932@example.com;+79157243674;Россия;Новосибирск;2025-03-06;Экономный;1973-02-28;1
3933;Клиент 3933;customer3933@example.com;+79064387456;Украина;Новосибирск;2023-09-26;Стандарт;2004-09-08;1
3934;Клиент 3934;customer3934@example.com;+79303588538;Казахстан;Москва;2025-08-28;Премиум;2006-11-27;1
3935;Клиент 3935;customer3935@example.com;+79005410677;Узбекистан;Екатеринбург;2024-06-30;Стандарт;1963-03-23;1
3936;Клиент 3936;customer3936@example.com;+79353377370;Казахстан;Екатеринбург;2023-06-13;Стандарт;2007-02-15;1
3937;Клиент 3937;customer3937@example.com;+79304224383;Россия;Челябинск;2023-09-15;Премиум;1984-09-13;1
3938;Клиент 3938;customer3938@example.com;+79876734902;Украина;Казань;2024-05-05;Премиум;1969-02-20;1
3939;Клиент 3939;customer3939@example.com;+79842902942;Беларусь;Казань;2024-07-30;Премиум;1991-06-19;0
3940;Клиент 3940;customer3940@example.com;+79688637458;Казахстан;Москва;2025-08-31;Экономный;1973-02-15;1
3941;Клиент 3941;customer3941@example.com;+79537822850;Казахстан;Омск;2023-09-26;Стандарт;1998-09-04;1
3942;Клиент 3942;customer3942@example.com;+79925036750;Украина;Новосибирск;2022-12-09;Премиум;2002-06-06;1
3943;Клиент 3943;customer3943@example.com;+79547888373;Узбекистан;Челябинск;2024-09-24;Стандарт;2003-01-24;1
3944;Клиент 3944;customer3944@example.com;+79823924207;Украина;Новосибирск;2023-11-23;Экономный;2003-10-07;1
3945;Клиент 3945;customer3945@example.com;+79257468736;Украина;Омск;2024-10-19;Премиум;2003-07-08;1
3946;Клиент 3946;customer3946@example.com;+79916529540;Украина;Самара;2024-05-01;Премиум;2005-01-12;0
3947;Клиент 3947;customer3947@example.com;+79301056626;Россия;Екатеринбург;2022-12-16;Премиум;1969-05-13;1
3948;Клиент 3948;customer3948@example.com;+79486050250;Узбекистан;Нижний Новгород;2024-11-28;Экономный;1983-07-05;1
3949;Клиент 3949;customer3949@example.com;+79540787592;Казахстан;Самара;2023-05-07;Премиум;1965-03-11;0
3950;Клиент 3950;customer3950@example.com;+79897597364;Украина;Москва;2023-06-30;Экономный;1990-06-11;1
3951;Клиент 3951;customer3951@example.com;+79936029518;Россия;Омск;2024-07-25;Премиум;1972-04-20;0
3952;Клиент 3952;customer3952@example.com;+79804736740;Украина;Казань;2025-06-14;Премиум;1975-06-11;1
3953;Клиент 3953;customer3953@example.com;+79480867485;Украина;Екатеринбург;2024-06-21;Экономный;1967-07-05;1
3954;Клиент 3954;customer3954@example.com;+79621210196;Казахстан;Москва;2025-02-08;Премиум;1979-06-06;1
3955;Клиент 3955;customer3955@example.com;+79323088243;Узбекистан;Самара;2023-09-01;Стандарт;1960-02-23;1
3956;Клиент 3956;customer3956@example.com;+79251455321;Украина;Новосибирск;2025-07-24;Премиум;1970-07-02;0
3957;Клиент 3957;customer3957@example.com;+79016343847;Украина;Челябинск;2024-08-15;Стандарт;1982-05-23;1
3958;Клиент 3958;customer3958@example.com;+79006376016;Узбекистан;Москва;2022-10-22;Стандарт;1999-10-03;1
3959;Клиент 3959;customer3959@example.com;+79482371797;Россия;Самара;2024-08-24;Премиум;1995-11-09;1
3960;Клиент 3960;customer3960@example.com;+79749789226;Украина;Москва;2025-01-10;Экономный;1979-10-05;1
3961;Клиент 3961;customer3961@example.com;+79330311888;Узбекистан;Новосибирск;2023-09-21;Стандарт;1989-03-15;0
3962;Клиент 3962;customer3962@example.com;+79045821480;Беларусь;Челябинск;2024-10-04;Стандарт;2006-11-15;0
3963;Клиент 3963;customer3963@example.com;+79296424013;Беларусь;Москва;2025-07-01;Экономный;1981-11-02;0
3964;Клиент 3964;customer3964@example.com;+79566392982;Беларусь;Нижний Новгород;2025-05-26;Стандарт;2006-02-18;1
3965;Клиент 3965;customer3965@example.com;+79216428606;Россия;Ростов-на-Дону;2024-09-13;Премиум;2000-02-07;1
3966;Клиент 3966;customer3966@example.com;+79865334504;Украина;Ростов-на-Дону;2023-04-14;Премиум;1967-03-13;0
3967;Клиент 3967;customer3967@example.com;+79856491186;Беларусь;Санкт-Петербург;2023-01-23;Стандарт;2002-12-06;1
3968;Клиент 3968;customer3968@example.com;+79598079224;Казахстан;Самара;2025-05-05;Премиум;1962-04-25;1
3969;Клиент 3969;customer3969@example.com;+79580366515;Беларусь;Екатеринбург;2024-02-03;Стандарт;1999-01-23;1
3970;Клиент 3970;customer3970@example.com;+79686359369;Россия;Новосибирск;2024-11-20;Стандарт;2003-01-17;1
3971;Клиент 3971;customer3971@example.com;+79843442211;Россия;Ростов-на-Дону;2024-02-22;Экономный;1963-02-21;0
3972;Клиент 3972;customer3972@example.com;+79770430340;Украина;Ростов-на-Дону;2024-10-15;Премиум;1987-07-26;1
3973;Клиент 3973;customer3973@example.com;+79789419301;Казахстан;Омск;2023-08-06;Стандарт;1978-08-27;1
3974;Клиент 3974;customer3974@example.com;+79978321090;Украина;Челябинск;2024-03-08;Премиум;1962-02-08;1
3975;Клиент 3975;customer3975@example.com;+79555574823;Беларусь;Москва;2023-04-07;Экономный;1982-08-12;1
3976;Клиент 3976;customer3976@example.com;+79948542255;Россия;Ростов-на-Дону;2024-02-24;Стандарт;1976-07-13;1
3977;Клиент 3977;customer3977@example.com;+79965731984;Казахстан;Екатеринбург;2024-10-16;Премиум;2001-05-21;1
3978;Клиент 3978;customer3978@example.com;+79513979055;Россия;Новосибирск;2023-04-09;Экономный;1995-01-18;1
3979;Клиент 3979;customer3979@example.com;+79817004586;Украина;Казань;2023-04-25;Стандарт;1989-10-12;1
3980;Клиент 3980;customer3980@example.com;+79407497189;Беларусь;Омск;2023-07-17;Экономный;1973-05-16;0
3981;Клиент 3981;customer3981@example.com;+79230471719;Россия;Екатеринбург;2024-03-09;Премиум;2000-04-15;1
3982;Клиент 3982;customer3982@example.com;+79050978207;Узбекистан;Нижний Новгород;2023-01-18;Стандарт;1966-03-01;1
3983;Клиент 3983;customer3983@example.com;+79064492447;Россия;Новосибирск;2024-05-08;Стандарт;2004-04-22;0
3984;Клиент 3984;customer3984@example.com;+79056796990;Россия;Самара;2024-06-14;Стандарт;1968-03-22;0
3985;Клиент 3985;customer3985@example.com;+79451920695;Узбекистан;Новосибирск;2024-12-09;Экономный;2006-11-15;0
3986;Клиент 3986;customer3986@example.com;+79473271619;Россия;Москва;2024-09-25;Экономный;1960-05-19;1
3987;Клиент 3987;customer3987@example.com;+79252547159;Узбекистан;Екатеринбург;2023-02-16;Экономный;1963-01-25;0
3988;Клиент 3988;customer3988@example.com;+79153571377;Россия;Москва;2024-10-04;Экономный;1961-08-08;1
3989;Клиент 3989;customer3989@example.com;+79091016678;Узбекистан;Самара;2023-12-20;Стандарт;1987-10-25;1
3990;Клиент 3990;customer3990@example.com;+79038476245;Россия;Москва;2025-03-17;Экономный;1975-01-13;0
3991;Клиент 3991;customer3991@example.com;+79002775051;Узбекистан;Омск;2023-02-26;Стандарт;1987-11-09;1
3992;Клиент 3992;customer3992@example.com;+79643614354;Беларусь;Москва;2025-02-09;Премиум;1992-09-16;1
3993;Клиент 3993;customer3993@example.com;+79320046952;Казахстан;Москва;2023-02-28;Стандарт;1971-05-07;1
3994;Клиент 3994;customer3994@example.com;+79864990947;Украина;Ростов-на-Дону;2025-01-19;Экономный;1980-03-31;0
3995;Клиент 3995;customer3995@example.com;+79172259629;Узбекистан;Самара;2024-02-16;Стандарт;1982-07-20;1
3996;Клиент 3996;customer3996@example.com;+79266374038;Узбекистан;Новосибирск;2023-02-18;Стандарт;1965-04-04;1
3997;Клиент 3997;customer3997@example.com;+79634456369;Казахстан;Челябинск;2025-03-15;Экономный;1973-05-11;1
3998;Клиент 3998;customer3998@example.com;+79517690031;Узбекистан;Санкт-Петербург;2024-03-24;Стандарт;2002-09-28;1
3999;Клиент 3999;customer3999@example.com;+79453768119;Беларусь;Санкт-Петербург;2025-06-19;Стандарт;1992-08-31;0
4000;Клиент 4000;customer4000@example.com;+79444947399;Беларусь;Нижний Новгород;2024-02-10;Премиум;1990-03-21;1
4001;Клиент 4001;customer4001@example.com;+79244552463;Беларусь;Новосибирск;2023-06-25;Премиум;1996-01-01;1
4002;Клиент 4002;customer4002@example.com;+79489807741;Украина;Нижний Новгород;2025-08-26;Стандарт;1991-10-22;1
4003;Клиент 4003;customer4003@example.com;+79061230663;Узбекистан;Екатеринбург;2023-08-22;Премиум;1966-03-17;0
4004;Клиент 4004;customer4004@example.com;+79788959365;Украина;Санкт-Петербург;2023-05-09;Экономный;1970-08-25;1
4005;Клиент 4005;customer4005@example.com;+79809363887;Украина;Ростов-на-Дону;2024-06-23;Экономный;1999-11-26;1
4006;Клиент 4006;customer4006@example.com;+79774220873;Узбекистан;Санкт-Петербург;2023-07-14;Стандарт;1962-07-30;1
4007;Клиент 4007;customer4007@example.com;+79012417334;Россия;Ростов-на-Дону;2025-01-09;Премиум;1987-09-16;1
4008;Клиент 4008;customer4008@example.com;+79327836811;Узбекистан;Челябинск;2024-06-30;Премиум;1982-02-11;1
4009;Клиент 4009;customer4009@example.com;+79522919936;Казахстан;Челябинск;2024-06-19;Стандарт;1995-10-28;1
4010;Клиент 4010;customer4010@example.com;+79690675355;Россия;Омск;2022-12-26;Стандарт;1990-06-01;1
4011;Клиент 4011;customer4011@example.com;+79137666178;Узбекистан;Москва;2024-05-07;Стандарт;1975-12-22;0
4012;Клиент 4012;customer4012@example.com;+79876882243;Узбекистан;Санкт-Петербург;2022-11-05;Стандарт;1991-10-06;0
