order_id;customer_name;city;order_date;category;total_amount;payment_method
ORD0764;Наталья Федорова;Нижний Новгород;2024-08-05;Планшеты;10000,0;Банковская карта
ORD0375;Владимир Медведев;Москва;2024-08-06;Смартфоны;40018,58;Наличные при получении
ORD0657;Екатерина Новикова;Москва;2024-08-06;Планшеты;12750,92;Наличные при получении
ORD0305;Виктория Зайцева;Нижний Новгород;2024-08-06;Наушники;2000,0;Электронный кошелек
ORD0994;Алексей Козлов;Екатеринбург;2024-08-07;Смартфоны;27744,86;Банковская карта
ORD0446;Мария Сидорова;Ростов-на-Дону;2024-08-07;Смартфоны;15000,0;Банковская карта
ORD0265;Ольга Соколова;Омск;2024-08-07;Смартфоны;20235,68;Наличные при получении
ORD0413;Дмитрий Волков;Ростов-на-Дону;2024-08-08;Ноутбуки;46940,23;Банковская карта
ORD0052;Максим Борисов;Челябинск;2024-08-08;Планшеты;10924,36;Банковская карта
ORD0931;Светлана Петрова;Москва;2024-08-08;Планшеты;10000,0;Банковская карта
ORD0314;Игорь Кузнецов;Ростов-на-Дону;2024-08-08;Аксессуары;500,0;Наличные при получении
ORD0609;Екатерина Новикова;Новосибирск;2024-08-08;Смартфоны;26465,98;Наличные при получении
ORD0264;Максим Борисов;Новосибирск;2024-08-08;Планшеты;10000,0;Банковская карта
ORD0251;Дмитрий Волков;Москва;2024-08-08;Аксессуары;500,0;Банковская карта
ORD0576;Алексей Козлов;Ростов-на-Дону;2024-08-08;Смартфоны;17016,28;Наличные при получении
ORD0139;Максим Борисов;Санкт-Петербург;2024-08-08;Планшеты;10127,75;Банковская карта
ORD0223;Максим Борисов;Москва;2024-08-08;Ноутбуки;30000,0;Банковская карта
ORD0879;Алексей Козлов;Москва;2024-08-08;Ноутбуки;44295,0;Банковская карта
ORD0975;Андрей Васильев;Москва;2024-08-08;Ноутбуки;52098,49;Банковская карта
ORD0439;Екатерина Новикова;Нижний Новгород;2024-08-09;Смартфоны;15000,0;Банковская карта
ORD0426;Анна Морозова;Екатеринбург;2024-08-09;Игровые консоли;20000,0;Электронный кошелек
ORD0459;Екатерина Новикова;Москва;2024-08-09;Смартфоны;23706,41;Банковская карта
ORD0063;Сергей Лебедев;Самара;2024-08-09;Аксессуары;500,0;Наличные при получении
ORD0243;Елена Ильина;Омск;2024-08-09;Аксессуары;500,0;Банковская карта
ORD0028;Дмитрий Волков;Новосибирск;2024-08-10;Аксессуары;500,0;Электронный кошелек
ORD0029;Сергей Лебедев;Екатеринбург;2024-08-10;Ноутбуки;30000,0;Банковская карта
ORD0869;Елена Ильина;Самара;2024-08-10;Смартфоны;15000,0;Банковская карта
ORD0195;Дмитрий Волков;Санкт-Петербург;2024-08-11;Смартфоны;50471,48;Банковская карта
ORD0453;Виктория Зайцева;Санкт-Петербург;2024-08-11;Аксессуары;595,56;Банковская карта
ORD0454;Виктория Зайцева;Омск;2024-08-11;Планшеты;10000,0;Банковская карта
ORD0421;Роман Смирнов;Челябинск;2024-08-11;Ноутбуки;30000,0;Банковская карта
ORD0180;Игорь Кузнецов;Москва;2024-08-12;Планшеты;10000,0;Банковская карта
ORD0471;Екатерина Новикова;Москва;2024-08-12;Планшеты;10000,0;Банковская карта
ORD0152;Ольга Соколова;Москва;2024-08-12;Аксессуары;811,35;Банковская карта
ORD0232;Наталья Федорова;Новосибирск;2024-08-13;Смартфоны;18222,0;Банковская карта
ORD0430;Дмитрий Волков;Москва;2024-08-13;Аксессуары;635,45;Электронный кошелек
ORD0791;Виктория Зайцева;Москва;2024-08-13;Смартфоны;22906,84;Наличные при получении
ORD0694;Мария Сидорова;Москва;2024-08-13;Смартфоны;16779,51;Банковская карта
ORD0350;Елена Ильина;Казань;2024-08-13;Смартфоны;29151,81;Банковская карта
ORD0804;Максим Борисов;Екатеринбург;2024-08-13;Ноутбуки;30000,0;Электронный кошелек
ORD0348;Елена Ильина;Москва;2024-08-13;Ноутбуки;30000,0;Банковская карта
ORD0051;Дмитрий Волков;Ростов-на-Дону;2024-08-14;Аксессуары;500,0;Банковская карта
ORD0105;Михаил Попов;Омск;2024-08-14;Игровые консоли;28127,8;Наличные при получении
ORD0578;Сергей Лебедев;Омск;2024-08-14;Наушники;2226,66;Наличные при получении
ORD0561;Мария Сидорова;Нижний Новгород;2024-08-14;Ноутбуки;30000,0;Наличные при получении
ORD0420;Алексей Козлов;Челябинск;2024-08-14;Игровые консоли;20000,0;Банковская карта
ORD0318;Андрей Васильев;Москва;2024-08-15;Наушники;2000,0;Банковская карта
ORD0967;Андрей Васильев;Нижний Новгород;2024-08-15;Смартфоны;15000,0;Наличные при получении
ORD0364;Виктория Зайцева;Екатеринбург;2024-08-15;Наушники;2000,0;Банковская карта
ORD0009;Сергей Лебедев;Екатеринбург;2024-08-16;Смартфоны;15000,0;Банковская карта
ORD0658;Максим Борисов;Санкт-Петербург;2024-08-16;Ноутбуки;30000,0;Электронный кошелек
ORD0574;Дмитрий Волков;Казань;2024-08-16;Аксессуары;500,0;Банковская карта
ORD0625;Сергей Лебедев;Казань;2024-08-16;Смартфоны;23658,72;Банковская карта
ORD0771;Максим Борисов;Москва;2024-08-16;Планшеты;10000,0;Банковская карта
ORD0597;Ольга Соколова;Казань;2024-08-16;Ноутбуки;31305,76;Банковская карта
ORD0666;Андрей Васильев;Москва;2024-08-17;Аксессуары;840,33;Банковская карта
ORD0608;Максим Борисов;Санкт-Петербург;2024-08-17;Аксессуары;500,0;Банковская карта
ORD0665;Анна Морозова;Москва;2024-08-17;Игровые консоли;20000,0;Наличные при получении
ORD0607;Иван Петров;Москва;2024-08-17;Смартфоны;23906,39;Банковская карта
ORD0119;Ольга Соколова;Омск;2024-08-17;Ноутбуки;42218,64;Банковская карта
ORD0412;Игорь Кузнецов;Ростов-на-Дону;2024-08-18;Смартфоны;15000,0;Банковская карта
ORD0535;Ольга Соколова;Челябинск;2024-08-18;Ноутбуки;30000,0;Наличные при получении
ORD0485;Дмитрий Волков;Екатеринбург;2024-08-18;Ноутбуки;30000,0;Банковская карта
ORD0206;Елена Ильина;Москва;2024-08-18;Аксессуары;653,23;Электронный кошелек
ORD0415;Виктория Зайцева;Казань;2024-08-18;Планшеты;11349,43;Банковская карта
ORD0506;Михаил Попов;Москва;2024-08-18;Ноутбуки;30000,0;Банковская карта
ORD0517;Михаил Попов;Санкт-Петербург;2024-08-19;Наушники;2000,0;Банковская карта
ORD0400;Мария Сидорова;Челябинск;2024-08-19;Наушники;2000,0;Наличные при получении
ORD0221;Мария Сидорова;Казань;2024-08-19;Игровые консоли;20386,06;Наличные при получении
ORD0276;Елена Ильина;Новосибирск;2024-08-19;Смартфоны;15000,0;Наличные при получении
ORD0644;Сергей Лебедев;Санкт-Петербург;2024-08-19;Наушники;2000,0;Наличные при получении
ORD0948;Елена Ильина;Омск;2024-08-20;Смартфоны;15000,0;Банковская карта
ORD0380;Дмитрий Волков;Москва;2024-08-20;Планшеты;10000,0;Наличные при получении
ORD0604;Екатерина Новикова;Москва;2024-08-20;Ноутбуки;64180,57;Банковская карта
ORD0679;Татьяна Орлова;Ростов-на-Дону;2024-08-20;Смартфоны;15000,0;Банковская карта
ORD0099;Михаил Попов;Москва;2024-08-21;Аксессуары;500,0;Наличные при получении
ORD0158;Дмитрий Волков;Челябинск;2024-08-21;Аксессуары;931,64;Банковская карта
ORD0587;Виктория Зайцева;Москва;2024-08-22;Наушники;2000,0;Банковская карта
ORD0985;Алексей Козлов;Нижний Новгород;2024-08-22;Смартфоны;30200,17;Банковская карта
ORD0106;Андрей Васильев;Москва;2024-08-22;Смартфоны;31553,15;Банковская карта
ORD0500;Игорь Кузнецов;Ростов-на-Дону;2024-08-23;Аксессуары;500,0;Банковская карта
ORD0780;Владимир Медведев;Казань;2024-08-23;Аксессуары;500,0;Банковская карта
ORD0304;Андрей Васильев;Казань;2024-08-23;Планшеты;16741,24;Банковская карта
ORD0937;Владимир Медведев;Москва;2024-08-24;Ноутбуки;30000,0;Наличные при получении
ORD0936;Андрей Васильев;Москва;2024-08-24;Аксессуары;1060,31;Банковская карта
ORD0047;Сергей Лебедев;Санкт-Петербург;2024-08-24;Смартфоны;15000,0;Банковская карта
ORD0084;Дмитрий Волков;Москва;2024-08-24;Аксессуары;500,0;Электронный кошелек
ORD0425;Дмитрий Волков;Москва;2024-08-24;Игровые консоли;20000,0;Банковская карта
ORD0434;Виктория Зайцева;Москва;2024-08-24;Наушники;2000,0;Банковская карта
ORD0490;Ольга Соколова;Омск;2024-08-24;Ноутбуки;30000,0;Банковская карта
ORD0169;Ольга Соколова;Москва;2024-08-24;Смартфоны;15000,0;Наличные при получении
ORD0261;Максим Борисов;Казань;2024-08-24;Ноутбуки;41552,53;Наличные при получении
ORD0262;Светлана Петрова;Ростов-на-Дону;2024-08-24;Аксессуары;500,0;Наличные при получении
ORD0283;Владимир Медведев;Санкт-Петербург;2024-08-25;Планшеты;11036,76;Банковская карта
ORD0271;Максим Борисов;Челябинск;2024-08-25;Наушники;2844,54;Банковская карта
ORD0174;Елена Ильина;Москва;2024-08-25;Ноутбуки;30000,0;Электронный кошелек
ORD0735;Иван Петров;Санкт-Петербург;2024-08-25;Смартфоны;15000,0;Электронный кошелек
ORD0338;Виктория Зайцева;Нижний Новгород;2024-08-25;Наушники;2000,0;Банковская карта
ORD0435;Владимир Медведев;Москва;2024-08-26;Смартфоны;15000,0;Электронный кошелек
ORD0359;Мария Сидорова;Ростов-на-Дону;2024-08-26;Ноутбуки;30000,0;Банковская карта
ORD0328;Татьяна Орлова;Казань;2024-08-27;Аксессуары;500,0;Банковская карта
ORD0941;Виктория Зайцева;Москва;2024-08-27;Смартфоны;30487,47;Банковская карта
ORD0515;Роман Смирнов;Москва;2024-08-28;Смартфоны;18400,06;Наличные при получении
ORD0493;Мария Сидорова;Москва;2024-08-28;Смартфоны;31390,88;Наличные при получении
ORD0468;Ольга Соколова;Самара;2024-08-28;Ноутбуки;36073,7;Банковская карта
ORD0878;Юлия Кравцова;Казань;2024-08-28;Планшеты;18678,9;Банковская карта
ORD0140;Дмитрий Волков;Ростов-на-Дону;2024-08-29;Планшеты;10000,0;Электронный кошелек
ORD0100;Дмитрий Волков;Москва;2024-08-29;Ноутбуки;30000,0;Банковская карта
ORD1000;Дмитрий Волков;Санкт-Петербург;2024-08-29;Ноутбуки;30000,0;Электронный кошелек
ORD0653;Анна Морозова;Екатеринбург;2024-08-29;Ноутбуки;30000,0;Банковская карта
ORD0866;Ольга Соколова;Екатеринбург;2024-08-29;Игровые консоли;48746,42;Банковская карта
ORD0647;Иван Петров;Екатеринбург;2024-08-30;Смартфоны;17063,24;Электронный кошелек
ORD0190;Дмитрий Волков;Москва;2024-08-30;Наушники;2055,7;Наличные при получении
ORD0719;Юлия Кравцова;Москва;2024-08-30;Игровые консоли;22384,4;Наличные при получении
ORD0893;Ольга Соколова;Самара;2024-08-30;Аксессуары;500,0;Наличные при получении
ORD0913;Ольга Соколова;Казань;2024-08-30;Игровые консоли;20000,0;Наличные при получении
ORD0697;Иван Петров;Москва;2024-08-31;Смартфоны;26778,18;Наличные при получении
ORD0704;Татьяна Орлова;Москва;2024-08-31;Планшеты;10000,0;Банковская карта
ORD0710;Татьяна Орлова;Нижний Новгород;2024-08-31;Наушники;2000,0;Банковская карта
ORD0711;Андрей Васильев;Челябинск;2024-08-31;Смартфоны;17580,26;Наличные при получении
ORD0843;Владимир Медведев;Москва;2024-08-31;Ноутбуки;93880,56;Электронный кошелек
ORD0978;Анна Морозова;Москва;2024-08-31;Ноутбуки;30000,0;Банковская карта
ORD0979;Ольга Соколова;Новосибирск;2024-08-31;Аксессуары;500,0;Наличные при получении
